id,name_el,name_ancient,name_en,entity_type,subtype,sanctuary_scope,sanctuary_setting,sanctuary_function_tags,ancient_region,modern_country,modern_country_iso3,modern_locality,latitude,longitude,geometry_wkt,start_year,end_year,date_note_el,chronology_basis,start_precision,end_precision,chronology_note_el,metropolis_el,associated_city_el,representative_center_el,deity_or_cult_el,dynasty_el,predecessor_el,successor_el,description_el,temporal_precision,location_certainty,coordinate_source,pleiades_location_precision,geometry_role,spatial_note_el,source_url,secondary_source_url,pleiades_id,data_version,review_status
kingdom-seleucid,Σελευκιδικό Βασίλειο,Βασιλεία τῶν Σελευκιδῶν,Seleucid Empire,kingdom,hellenistic_dynastic_kingdom,,,,"Συρία, Μεσοποταμία και Ασία",Τουρκία,TUR,,36.2021,36.1609,POINT (36.1609 36.2021),-312,-63,312 π.Χ.–63 π.Χ.,political_phase,approximate,approximate,,,,Αντιόχεια επί Ορόντου,,Σελευκίδες,Αυτοκρατορία του Αλεξάνδρου και σατραπείες των Διαδόχων,"Ρωμαϊκή Συρία, Παρθικό βασίλειο και άλλα περιφερειακά κράτη","Το μεγαλύτερο ανατολικό κράτος των Διαδόχων, με δύο κύρια διοικητικά κέντρα, την Αντιόχεια και τη Σελεύκεια στον Τίγρη· η αρχή τοποθετείται στην ανάκτηση της Βαβυλώνας από τον Σέλευκο.",approximate,high,www.metmuseum.org,,representative_center,"Το σημείο αποδίδει την Αντιόχεια ως κύρια δυτική πρωτεύουσα, όχι ολόκληρη την αυτοκρατορία· η Σελεύκεια και οι εδαφικές φάσεις θα συνδεθούν με ξεχωριστά γεωμετρικά δεδομένα.",https://www.metmuseum.org/essays/the-seleucid-empire-323-64-b-c,,,0.1 — 2026-08-14,curated_initial
sanctuary-aegina-aphaia-sanctuary,Ιερό της Αφαίας στην Αίγινα,Ἀφαίας ἱερόν,Sanctuary of Aphaia on Aegina,sanctuary,rural,,rural,,Αίγινα,Ελλάδα,GRC,"Agia Marina, Aegina",37.75437629,23.53324757,POINT (23.53324757 37.75437629),-1300,300,1300 π.Χ.–300 μ.Χ.,cult_activity_window,approximate,approximate,Το τελικό έτος είναι προσεγγιστικό όριο της κύριας αρχαίας λατρευτικής χρήσης και χρειάζεται ανάλυση σε επιμέρους φάσεις για λεπτομερή χρονογραμμή.,,,,Αφαία,,,,Κορυφαίο ιερό τοπικής θεότητας με μυκηναϊκές απαρχές και καλοδιατηρημένο δωρικό ναό των αρχών του 5ου αιώνα π.Χ.,approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/579872,,579872,0.1 — 2026-08-14,curated_initial
sanctuary-alexandria-serapeum,Σεραπείο Αλεξάνδρειας,Σαραπεῖον,Serapeum of Alexandria,sanctuary,urban,,urban,,Αίγυπτος,Αίγυπτος,EGY,Alexandria,31.181944,29.896944,POINT (29.896944 31.181944),-280,391,280 π.Χ.–391 μ.Χ.,cult_activity_window,approximate,approximate,,,,,"Σάραπις, Ίσις και Αρποκράτης",,,,"Μεγάλο πτολεμαϊκό και ρωμαϊκό ιερό του συγκρητικού θεού Σάραπι, καταστραμμένο στο πλαίσιο των θρησκευτικών συγκρούσεων του 391 μ.Χ.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/182618516,,182618516,0.1 — 2026-08-14,curated_initial
sanctuary-thermon-apollo-sanctuary,Ιερό του Απόλλωνα στο Θέρμο,Θέρμον,Sanctuary of Apollo at Thermon,sanctuary,federal,federal,,,Αιτωλία,Ελλάδα,GRC,Thermo,38.55975222,21.66809773,POINT (21.66809773 38.55975222),-630,-100,630 π.Χ.–100 π.Χ.,cult_activity_window,approximate,approximate,,,,,Απόλλων Θέρμιος,,,,Θρησκευτικό και πολιτικό κέντρο των Αιτωλών. Η έναρξη αφορά τον αρχαϊκό ναό του Απόλλωνα και όχι τα προγενέστερα μέγαρα της Εποχής του Χαλκού.,approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/728329645,,728329645,0.1 — 2026-08-14,curated_initial
sanctuary-argive-heraion,Αργείο Ηραίο,Ἡραῖον τὸ Ἀργεῖον,Argive Heraion,sanctuary,rural,,rural,,Αργολίδα,Ελλάδα,GRC,Neo Ireo,37.69209411,22.77477164,POINT (22.77477164 37.69209411),-800,400,800 π.Χ.–400 μ.Χ.,cult_activity_window,approximate,approximate,Το τελικό έτος είναι προσεγγιστικό όριο της κύριας αρχαίας λατρευτικής χρήσης και χρειάζεται ανάλυση σε επιμέρους φάσεις για λεπτομερή χρονογραμμή.,,,,Ήρα Αργεία,,,,"Μείζον εξωαστικό ιερό της Ήρας για το Άργος και την Αργολίδα, με άνδηρα, ναούς, στοές και πλούσιες αναθήσεις.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/570289,,570289,0.1 — 2026-08-14,curated_initial
sanctuary-epidauros-asklepios-sanctuary,Ασκληπιείο Επιδαύρου,Ἀσκληπιεῖον Ἐπιδαύρου,Sanctuary of Asklepios at Epidauros,sanctuary,healing,,,healing,Αργολίδα,Ελλάδα,GRC,Lygourio,37.59830234,23.07426419,POINT (23.07426419 37.59830234),-600,400,600 π.Χ.–400 μ.Χ.,cult_activity_window,approximate,approximate,Το τελικό έτος είναι προσεγγιστικό όριο της κύριας αρχαίας λατρευτικής χρήσης και χρειάζεται ανάλυση σε επιμέρους φάσεις για λεπτομερή χρονογραμμή.,,,,"Ασκληπιός, Υγεία και Απόλλων Μαλεάτας",,,,"Μεγάλο θεραπευτικό ιερό με άβατο, θόλο, ναό, λουτρικές εγκαταστάσεις και θέατρο, προορισμό προσκυνητών από όλο τον ελληνικό κόσμο.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/570127,,570127,0.1 — 2026-08-14,curated_initial
sanctuary-tegea-athena-alea-sanctuary,Ιερό της Αθηνάς Αλέας στην Τεγέα,Ἀθηνᾶς Ἀλέας ἱερόν,Sanctuary of Athena Alea at Tegea,sanctuary,urban,,urban,,Αρκαδία,Ελλάδα,GRC,"Alea, Tripoli",37.45548013,22.4203967,POINT (22.4203967 37.45548013),-700,400,700 π.Χ.–400 μ.Χ.,cult_activity_window,approximate,approximate,Το τελικό έτος είναι προσεγγιστικό όριο της κύριας αρχαίας λατρευτικής χρήσης και χρειάζεται ανάλυση σε επιμέρους φάσεις για λεπτομερή χρονογραμμή.,,,,Αθηνά Αλέα,,,,Κεντρικό αρκαδικό ιερό με αρχαϊκή φάση και τον μνημειακό ναό που αποδόθηκε στον Σκόπα μετά την πυρκαγιά του 394 π.Χ.,approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/372843530,,372843530,0.1 — 2026-08-14,curated_initial
sanctuary-mount-lykaion-zeus-sanctuary,Ιερό του Λυκαίου Διός,Λύκαιον,Sanctuary of Zeus on Mount Lykaion,sanctuary,peak,,peak,,Αρκαδία,Ελλάδα,GRC,Mount Lykaion,37.4492021,21.992287,POINT (21.992287 37.4492021),-1600,300,1600 π.Χ.–300 μ.Χ.,cult_activity_window,approximate,approximate,Το τελικό έτος είναι προσεγγιστικό όριο της κύριας αρχαίας λατρευτικής χρήσης και χρειάζεται ανάλυση σε επιμέρους φάσεις για λεπτομερή χρονογραμμή.,,,,Ζευς Λύκαιος,,,,"Υπαίθριο κορυφαίο ιερό με τέμενος, τέφρινο βωμό και αθλητικές εγκαταστάσεις χαμηλότερα στο όρος.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/570764,,570764,0.1 — 2026-08-14,curated_initial
sanctuary-bassae-apollo-epikourios,Ναός Επικουρίου Απόλλωνα στις Βάσσες,Βάσσαι,Temple of Apollo Epikourios at Bassae,sanctuary,rural,,rural,,Αρκαδία,Ελλάδα,GRC,Skliros,37.42964395,21.90032237,POINT (21.90032237 37.42964395),-600,400,600 π.Χ.–400 μ.Χ.,cult_activity_window,approximate,approximate,Το τελικό έτος είναι προσεγγιστικό όριο της κύριας αρχαίας λατρευτικής χρήσης και χρειάζεται ανάλυση σε επιμέρους φάσεις για λεπτομερή χρονογραμμή.,,,,Απόλλων Επικούριος,,,,"Ορεινό ιερό των Φιγαλείων με τον περίφημο ναό του 5ου αιώνα π.Χ., που συνδυάζει δωρικά, ιωνικά και κορινθιακά στοιχεία.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/570148,,570148,0.1 — 2026-08-14,curated_initial
sanctuary-athens-acropolis-sacred-center,Ιερό κέντρο της Ακρόπολης Αθηνών,Ἀκρόπολις Ἀθηνῶν,Sacred Center of the Athenian Acropolis,sanctuary,urban,,urban,,Αττική,Ελλάδα,GRC,Athens,37.97164709,23.7264385,POINT (23.7264385 37.97164709),-1300,529,1300 π.Χ.–529 μ.Χ.,cult_activity_window,approximate,approximate,,,,,"Αθηνά Πολιάς, Αθηνά Παρθένος και Ερεχθέας",,,,"Οχυρός βράχος που εξελίχθηκε σε κύριο ιερό κέντρο της Αθήνας, με Παρθενώνα, Ερέχθειο, Προπύλαια και πολλαπλά τεμένη.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/638356144,,638356144,0.1 — 2026-08-14,curated_initial
sanctuary-brauron-artemis-sanctuary,Ιερό της Αρτέμιδος στη Βραυρώνα,Βραυρών,Sanctuary of Artemis at Brauron,sanctuary,rural,,rural,,Αττική,Ελλάδα,GRC,Vravrona,37.92615476,23.99371274,POINT (23.99371274 37.92615476),-800,-300,800 π.Χ.–300 π.Χ.,cult_activity_window,approximate,approximate,,,,,Άρτεμις Βραυρωνία και Ιφιγένεια,,,,"Ιερό συνδεδεμένο με τη μετάβαση των κοριτσιών στην ενηλικίωση, γνωστό για τη στοά, τον ναό και τις τελετές των άρκτων. Η έναρξη εδώ αφορά την οργανωμένη λατρεία μετά το κενό που ακολούθησε την Εποχή του Χαλκού.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/579879,,579879,0.1 — 2026-08-14,curated_initial
sanctuary-eleusis-demeter-sanctuary,Ιερό της Δήμητρας στην Ελευσίνα,Ἐλευσίς,Sanctuary of Demeter at Eleusis,sanctuary,mystery,,,mystery,Αττική,Ελλάδα,GRC,Elefsina,38.04144845,23.53759132,POINT (23.53759132 38.04144845),-1400,392,1400 π.Χ.–392 μ.Χ.,cult_activity_window,approximate,approximate,,,,,Δήμητρα και Κόρη/Περσεφόνη,,,,"Κέντρο των Ελευσινίων Μυστηρίων, με το Τελεστήριο ως κύριο χώρο μύησης και μακραίωνη λατρευτική συνέχεια.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/579910,,579910,0.1 — 2026-08-14,curated_initial
sanctuary-sounion-poseidon-sanctuary,Ιερό του Ποσειδώνα στο Σούνιο,Σούνιον,Sanctuary of Poseidon at Sounion,sanctuary,rural,,rural,,Αττική,Ελλάδα,GRC,Sounio,37.65021167,24.02458985,POINT (24.02458985 37.65021167),-700,300,700 π.Χ.–300 μ.Χ.,cult_activity_window,approximate,approximate,Το τελικό έτος είναι προσεγγιστικό όριο της κύριας αρχαίας λατρευτικής χρήσης και χρειάζεται ανάλυση σε επιμέρους φάσεις για λεπτομερή χρονογραμμή.,,,,Ποσειδών Σούνιος,,,,"Οχυρωμένο παράκτιο ιερό στο νοτιότερο άκρο της Αττικής, με τον κλασικό μαρμάρινο ναό πάνω σε παλαιότερο αρχαϊκό.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/580086,,580086,0.1 — 2026-08-14,curated_initial
